"GDP per capita, PPP (euro, the long-term exchange rate of 1.33 USD/â‚¬)", , , , , , , , , , , , , , , ,
112,Libya,Africa,MENA,12142.4846165081,17827.0247102435,24787.6964842148,32436.3105450372,40077.4170255637,47181.1445926727,53512.6434412189,59095.0966451288,68635.5241579465,76581.6478431077,82517.3190825635,86154.4281034773,88080.7321920659
113,Lithuania,Europe,Europe,19674.8478256114,21263.5047724252,23223.3502825871,25614.1776413771,28493.0595074993,31909.8048507767,35901.7504305311,40485.4482066294,51282.0219038437,63241.3985326762,74231.9853231356,82606.1730021379,88248.1174225975
114,Luxembourg,Europe,Europe,73454.4273225066,76587.2546432209,79027.7697644544,80911.558408252,82355.6042256133,83456.8249413216,84293.3395935134,84926.917825113,85767.0008383571,86244.1836972542,86514.3136777869,86666.9399474535,86753.0823697277
115,Macedonia,Europe,Europe,9083.39342730731,11046.034518055,14036.6171124577,18393.3021146931,24302.8617930955,31599.7846842884,39725.5162976208,47955.3391187442,62677.38142471,73915.6530435669,81472.1641215182,85797.8583231766,87985.7981636579
116,Madagascar,Africa,Africa,1046.27009035994,1166.42175628551,1377.04673309558,1758.13609689134,2471.96625381617,3843.63935359651,6467.71153530392,11213.5006342111,29387.6166637304,53707.9621363604,72655.712278588,83137.8851594319,88000.0183293089
117,Malawi,Africa,Africa,608.428692780261,771.194087998174,1084.63843762705,1717.93432265366,3034.34156646504,5718.2011277446,10730.5630701002,18779.5701652646,41580.9030277672,63269.2542555176,77318.6289603077,84626.7443993563,88000.386757522
118,Malaysia,Asia-Pacific,SE Asia,18958.6649814099,22886.8982085404,27692.5754292972,33216.7537276359,39166.6743963199,45206.6076680623,51068.9991483046,56616.8474524269,66713.6527266289,75367.3494168987,81859.0237627752,85861.1445825269,88002.7758712404
119,Maldives,Asia-Pacific,India_SAARC,9294.11997448877,11060.0778493794,13368.7253495858,16326.6047935871,20018.1125759504,24484.6872040409,29711.1887815508,35623.8381274929,48933.5942825701,62656.8997883787,74428.7058946244,82821.2445775841,88103.5524516046
120,Mali,Africa,Africa,1224.89307668726,1535.53970065808,2072.4319756986797,3044.41346931135,4842.26285400045,8096.56021182851,13552.6338070526,21618.8061458714,43102.4477292319,63467.8843307927,77108.1862333781,84472.1095104047,87995.9798189914
121,Malta,Europe,Europe,22388.4997885131,26269.7482506015,30839.0842440141,35938.059316861,41331.6678074216,46777.7893915595,52098.6154823322,57213.2648758063,66808.0133996814,75319.6546015251,81844.2968263274,85931.2119387055,88152.2485774648
122,Martinique (France),,,,,,,,,,,,,,,
123,Mauritania,Africa,Africa,2848.56723301638,3461.52386854136,4511.09968740145,6316.150583447,9360.58608831306,14215.3478156185,21249.107214716,30252.7632240625,50515.7443886943,67683.4742417241,78917.1416520414,85036.2450942875,87998.5402342062
124,Mauritius,Africa,Europe,13752.6024337202,16386.7488992135,19407.9630149479,22813.9031047917,26594.8340233447,30740.9847623525,35249.5599537345,40125.004850189,50929.0614124328,62502.4127459983,73232.4632768691,81776.703649369,88002.7719213645
125,Mexico,Americas,N America,12554.2854370246,14180.2227731768,16418.1221458343,19429.0823705521,23349.7394236014,28241.6083307691,34046.6183206088,40578.2561917584,54653.1948406398,67882.6664366694,78046.510869635,84461.0522602486,87998.7632756899
126,Moldova,Europe,Europe,3817.87557941785,5273.8741674757,7401.61459394848,10405.4824125308,14449.9055246109,19597.7899384707,25773.4910375158,32774.6610396508,48094.1350945913,62996.0811436209,75043.9579045801,83165.2935242076,87999.3722251895
127,Mongolia,Asia-Pacific,NE Asia,8340.43039224412,11122.1105932361,14822.3393054225,19495.3010321698,25060.8222821084,31310.3515253687,37968.1213696232,44770.8753895966,58043.9352127353,69835.9454377759,78866.0887224796,84659.1552240978,87940.7358865202
128,Morocco,Africa,MENA,5756.24691907745,7357.96047737933,9671.12893453282,12914.0229085107,17261.6146521335,22767.3133710837,29311.2543222288,36616.7834202949,52066.5377990388,66311.6839595438,77201.4972239219,84120.9785643404,87988.7390208965
129,Mozambique,Africa,Africa,916.324305316436,1404.3375388516,2254.53745158419,3712.90988295028,6114.17390943319,9820.23233217555,15091.6925074046,21952.5220644551,39161.0206637205,57316.4284121579,72233.5347470601,82190.9989799659,87979.8463778025
130,Namibia,Africa,Africa,7458.38477174355,9314.57584971187,12033.8601736987,15872.7024588159,20996.3158293037,27361.711053113,34672.1600389697,42463.6332022994,57704.4579228635,70527.4522653233,79667.2249458096,85126.5332948653,87997.4735436726
131,Nepal,Asia-Pacific,India_SAARC,1776.60456839893,2297.06001106491,3159.28629511006,4594.11160911047,6943.58283530098,10628.0591224229,16012.6256586743,23200.6139491915,41455.1674368694,60107.9560163682,74442.8515810413,83277.3008132221,87999.9923338255
132,Netherlands,Europe,Europe,35277.8301559531,38104.7553464101,41295.5549819798,44823.5438385412,48636.0031818516,52655.3327108866,56784.6201209752,60916.9565619734,68779.6575156423,75582.3941197304,81013.155283513,85084.0806655364,87996.9521845508
133,New Caledonia,Asia-Pacific,SE Asia,29586.4358979384,31916.6830026928,35113.1969567312,39245.7867061842,44183.1732706328,49579.2847202641,55007.108228053,60151.1613579392,69242.433119344,76791.4117158956,82417.1165509295,85926.4786407596,87896.5674583324
134,Vanuatu former New Hebrides,Asia-Pacific,SE Asia,2206.32236551541,2492.65070178775,3064.14720242483,4239.86652408023,6694.07514315649,11608.668613017,20198.5605599801,32223.9311010515,57185.1180808558,73388.3152495513,81912.282765479,86073.8419228629,88000.0008881532
135,New Zealand,Asia-Pacific,SE Asia,26766.7737115273,29617.3855167844,32713.5227481038,36031.3949612463,39551.131776242,43265.3111072878,47183.9796453089,51329.7698684937,60316.7148399441,69653.0390556825,77861.6406178772,83900.4917033338,87917.6618655424
136,Nicaragua,Americas,S America,3663.72638093192,4421.87468955708,5516.88328199769,7093.80590093981,9338.18740245744,12461.4555160075,16663.9644635509,22078.1348495617,36380.0759755709,53304.1766602837,68969.1614386664,80590.446502938,87997.7653941306
137,Niger,Africa,Africa,1183.45172876897,1807.05310180545,2865.31787454174,4684.47964217548,7718.81695773612,12431.8811122475,19051.7022598944,27362.0286897038,46375.0557002817,63817.012140742,76426.366696397,83980.3031492283,87998.8513747134
138,Nigeria,Africa,Africa,4665.92309649681,6436.98054219451,9274.29655248691,13587.8972583459,19620.5792563258,27213.3619699345,35770.9459534638,44518.8217044743,60352.1160144215,72561.8897248613,80810.3278516978,85558.1125330149,87976.2689505759
139,Norfolk Island (Australia),,,,,,,,,,,,,,,
140,Northern Mariana Islands,,,,,,,,,,,,,,,
141,Norway,Europe,Europe,52664.0868632364,56076.7405430424,59320.3871269145,62383.6974495565,65260.1111743054,67947.1418350321,70445.6847690275,72759.3601879502,76856.6748639969,80301.4224681524,83168.2946697849,85534.9099170159,87475.8788936503
142,Oman,Asia-Pacific,MENA,28598.9489778929,33217.6046275679,38929.5892912286,45540.2153482975,52630.1245454108,59651.613958921,66092.9434332516,71612.9867310202,79541.2369904339,84014.6778242999,86319.7450299255,87453.1330157099,87997.7048405435
143,Pakistan,Asia-Pacific,India_SAARC,3564.31780858158,4353.51273056776,5602.14182010776,7568.31320348833,10594.2182185664,15039.2935133818,21127.4891891214,28775.5149386491,46757.2133905283,63881.4264859828,76492.8263308461,84047.9731960501,88000.2221813011
144,Panama,Americas,S America,14651.176528823,18170.4692617275,22398.4626643221,27256.5935101563,32594.2640777676,38227.3939010945,43988.0893677657,49758.2664178542,61050.2348506205,71377.5268075347,79519.8051717523,84860.0999552532,87950.220701668
145,Papua New Guinea,Asia-Pacific,SE Asia,2125.4877457892,2675.94329375253,3629.83081104804,5294.33689727415,8143.91511307543,12751.9503170717,19519.0444695136,28307.6068145203,48583.7810719281,66316.3315628102,78198.6555416722,84777.3857878265,88000.2569465322
146,Paraguay,Americas,S America,6595.83956406776,8137.22474611769,10716.378135662,14865.3309137417,21033.2154632345,29178.314435821,38531.0819906451,47940.6053811167,63854.7857127501,74995.0956022158,82092.6678306843,86039.6605197394,88000.0459540402
147,Peru,Americas,S America,9053.75884981953,12166.2309523839,16639.4455917725,22588.8135346763,29775.1269170703,37622.8778771098,45462.1654562014,52802.1685522274,65335.5189382631,75065.7148791392,81886.8733028,85916.6117319187,88001.9536914578
148,Philippines,Asia-Pacific,SE Asia,5216.92744520514,6708.4204201415,8944.29631822538,12197.2628001999,16702.5037078585,22542.47366565,29559.8815631296,37377.4920519217,53534.0607045779,67788.7674506119,78220.4664893216,84583.7544112707,88000.0132171802
149,Poland,Europe,Europe,19310.5307027471,23983.8816899215,29350.5684356507,35145.5512094553,41057.1147945541,46821.8377003823,52290.0572541679,57433.0022767474,66920.3405772506,75291.6549536947,81719.7456676148,85756.2091308509,87956.0024642819
150,Portugal,Europe,Europe,19714.0669133423,21300.8729107804,23255.9612337439,25638.7508670268,28506.4482463187,31909.7725677021,35887.9054386433,40460.1138932742,51253.6850460266,63254.137539164,74331.5701168129,82816.4749498259,88566.7223789999
151,Prince Edward Islands (South Africa),,,,,,,,,,,,,,,
152,Puerto Rico,Americas,N America,25795.3036777134,28495.5121114522,31749.3018090353,35535.495890547,39779.8839327673,44370.1766521959,49186.3047126295,54128.1367228889,64077.7054653709,73360.3750509939,80665.6567600639,85364.5008429432,87999.7162974025
153,Qatar,Asia-Pacific,MENA,100763.321837637,100346.547598713,99784.9646987655,99050.7927514354,98128.0290226127,97023.949273453,95778.1790405348,94462.2535215951,91972.6650724679,90100.024196716,88945.0163744934,88317.5318125536,87999.9646282547
154,Republic of Palau,Asia-Pacific,SE Asia,11033.0556400866,13603.4546074772,16860.5445921109,20849.1658183157,25548.3347696575,30869.4814685166,36677.6718272879,42823.4644112328,55542.0773243713,67656.8175666582,77475.2204949436,84128.5081739575,88124.3528359583
155,Reunion (France),Africa,Africa,6194.03344519283,7882.1239979229,10652.1468744921,14986.9550339592,21229.8992722675,29247.4029028288,38307.5043476638,47415.7583088976,63137.7488830828,74524.9526791841,81919.1758896967,86053.2975164502,88094.0532042098
156,Romania,Europe,Europe,15169.0329822811,19599.1488152057,25665.4315943815,33092.3379136535,41105.762892602,48796.2435419417,55572.8255510635,61312.2643173636,70482.7996697296,77736.9019337178,83067.0553434643,86292.6817776176,87976.5026775177
157,Russia,Europe,Eurasia,18008.17502561,19852.1972375857,22302.7224404962,25474.0383605081,29439.1175598195,34195.5657480842,39647.9809470188,45620.4695431909,58212.1539454121,69980.4855546073,79063.4205717372,84817.0396227199,87999.1315643819
158,Rwanda,Africa,Africa,1308.70198678743,2247.30680282896,4492.67120016513,9477.66104862103,18511.6567842777,30843.632168172,43619.8368859253,54440.0605098752,68917.599568188,77610.4420599741,83165.7092245768,86357.9640087002,87990.5806978206
159,Sao Tome and Principe,Africa,Africa,2220.89115504807,2504.70539347841,3072.008169874,4240.79023805307,6684.9756395253,11591.3774732966,20188.2915886468,32240.9913470073,57235.7992622889,73402.8413932563,81887.5185980621,86028.0776808182,87945.353340652
160,Saudi Arabia,Asia-Pacific,MENA,34096.9228973614,36411.1949349438,39085.3015416184,42123.7702268412,45510.086622591,49202.9399448838,53135.6342334676,57219.6625915447,65427.3636768385,73023.7460694932,79441.6738194785,84470.1102780481,88187.4332254721
161,Senegal,Africa,Africa,1703.02408262286,1919.55829852726,2282.86044302786,2906.20095052916,3996.82883634538,5916.34022730937,9220.17341520853,14563.8249364727,32373.8350983887,54642.8766599822,72424.4768360498,82857.5799133456,87999.9903616356
162,Seychelles,Africa,Africa,19182.5367610557,22610.4342056783,26755.1705131173,31539.7725903087,36800.2580473404,42326.6978884407,47924.3888242227,53459.4451210418,64075.4573091179,73557.7386793154,80847.4724411086,85465.6854620049,88021.6237769074
163,Sierra Leone,Africa,Africa,1497.24503681494,2163.42150157001,3403.87896593656,5685.01831708543,9642.65008511514,15818.9856501464,24215.116740227,34096.579875673,53998.7340818975,69609.9133033525,79703.6442130534,85264.8458098922,87999.70293242
164,Singapore,Asia-Pacific,SE Asia,60759.1757621267,66819.9748622594,71881.1904971031,75944.6201355697,79108.4275747788,81514.9237164266,83313.6847105739,84640.957398438,86315.4464920409,87190.4552743539,87641.833285857,87873.1375656793,87991.2647986464
165,Slovakia,Europe,Europe,19993.3576517428,21481.8496453629,23344.2997184304,25648.057366104,28458.800081012,31834.295744548,35816.8741701512,40422.9371066938,51328.4099541845,63389.2865930959,74372.4576609461,82612.1936494901,88047.4797939109
166,Slovenia,Europe,Europe,21994.4150890406,26115.7479219901,30865.8983556747,36062.9291501993,41472.0745140689,46874.1118077473,52124.2334217087,57170.5557849971,66694.6363020086,75230.4954223347,81831.4013062032,86002.482644209,88292.411311788
167,Solomon Island,Asia-Pacific,SE Asia,1605.33229967079,1930.13402912433,2482.22855491015,3460.28911368059,5231.60038982391,8394.05568894243,13683.6090552032,21563.2812376886,42926.9144899569,63439.2818454015,77156.6870831302,84506.4283052889,87995.0424442691
168,Somalia,Africa,Africa,674.36362033745,1223.53607741336,2320.82715460355,4274.93414274431,7412.3140648563,11966.6147709756,17975.0446176099,25250.3351394546,42104.9102908841,59066.2717262511,72962.3892298807,82383.1510747375,87964.2326528434
169,South Africa,Africa,Africa,9683.04682229297,11016.1324212797,13032.6153801762,16014.8687537968,20252.0549175813,25916.2028354086,32911.4429187773,40823.2913062093,57010.2941403242,70591.6084934497,79930.2620681996,85288.2559333666,87997.6880618738
170,Spain,Europe,Europe,26755.2423087689,29443.2679906026,32468.0978487805,35809.1348536304,39436.8594443162,43322.7261451803,47448.4414971048,51806.5850023979,61131.618983687,70582.0515583068,78651.0697820882,84371.5527220165,88004.5113284165
171,Sri Lanka,Asia-Pacific,India_SAARC,8403.9389866913,11149.7578848097,14758.0328654222,19275.10869704,24633.1691590947,30656.6248420745,37111.752361655,43770.4703260744,56986.999560564,68983.9489942029,78344.6234875383,84466.8166852487,88010.2077950717
172,St. Helena,Africa,Africa,7079.60665436411,9071.36807692358,12105.5407947031,16510.8009431401,22449.9675267824,29741.0335846152,37845.4303666789,46087.2292729931,61046.4586788533,72704.6827570963,80653.8919831188,85253.0964520005,87602.1098680743
173,St. Lucia,Americas,N America,7813.71552511648,8696.99507813137,10091.6976151829,12272.0068077113,15597.1427737517,20435.1038964959,26977.9805988568,35029.4718658424,52983.3695572331,68621.6357078784,79200.0767164678,85098.5342713198,87999.9980425479
174,St. Vincent and the Grenadines,Americas,N America,8056.87681276445,10574.3310898153,14379.8425103287,19762.5192562388,26695.6559613804,34706.8670452295,43040.563863038,51010.0751233241,64599.6688574272,74859.5582910151,81861.2890555035,85924.5275866044,87999.9358618185
175,Sudan,Africa,Africa,3062.36059769056,4012.12556062209,5402.36199803398,7407.64146259765,10224.629590571,14036.2897076955,18962.3335811456,25014.363669094,39887.8525984862,56254.4572073087,70762.1069781382,81305.9794155296,87999.9276116404
176,Suriname,Americas,S America,12518.1975620762,16070.5561765828,21444.0427379482,28735.3708450764,37321.3514123237,46039.8580656402,53876.6140815496,60433.9711093057,70406.2406440518,77834.9604386587,83150.7505491049,86335.3022262988,87989.9130276384
177,Swaziland,Africa,Africa,6054.61739268155,6854.16978830043,8067.99696840375,9902.20386713412,12631.0082594006,16563.6227709305,21948.6762676477,28832.1634624221,45773.6836363962,62851.3432644743,75876.6465966746,83814.855309706,87999.8936614537
178,Sweden,Europe,Europe,34209.1716675518,39522.8010827501,46023.1028113181,53295.7453610906,60668.3097035795,67445.94706101,73152.9990755442,77622.8692085453,83287.7587940222,86015.4063287977,87238.9521053912,87770.495510482,87998.2091927881
179,Switzerland,Europe,Europe,43126.2888098516,46045.0292452975,49256.9731982579,52710.0113538129,56330.22847941,60027.5324871563,63704.5241822384,67266.7884573914,73738.285453917,79030.1731512882,83057.2726026843,85960.2679018602,87973.3158584111
180,Syria,Asia-Pacific,MENA,4454.74015765657,6183.19836769904,8714.82548296392,12267.5662067351,16976.2593021907,22819.0838528936,29598.9638069602,36999.2205887075,52294.7607907958,66251.4243861875,76971.3267918922,83861.8625299253,87773.4153620094
181,Taiwan,,,,,,,,,,,,,,,
182,Tajikistan,Asia-Pacific,Eurasia,2165.69941112263,3585.71224786901,6520.68069770946,12050.7743945543,20786.1612541782,31844.7222650357,43195.821506755,53171.7503627653,67613.0344486895,76891.8011496977,82862.101554343,86261.1934911221,87982.2203821792
183,Tanzania. United Republic of,Africa,Africa,1907.04901600536,2502.30081519091,3536.64900879151,5336.60753622122,8381.91536379063,13204.761490927,20109.5564310139,28871.2735959239,48710.8991816323,66100.1851198257,77961.7666489165,84659.4303648453,87999.8040747199
184,Thailand,Asia-Pacific,SE Asia,12107.8427920568,15862.9261649334,21347.204744559,28555.5399124489,36871.3330014936,45282.9982852642,52934.8820678861,59475.7247125952,69712.6142741384,77451.7992124501,82975.6640190491,86273.2310498055,87982.2688338888
185,Togo,Africa,Africa,1858.9132808389,3589.23047317106,6098.821425144,9995.20725353419,15919.0802824095,24004.9790687366,33496.0429514169,43139.0911880469,59545.4604853355,71246.7032106502,79188.9401573516,84352.5652855527,87808.1447222073
186,Trinidad and Tobago,Americas,N America,23497.336162649,28095.7114813053,33026.5070070573,38098.1703816879,43140.1508448936,48041.6237891313,52767.8918918988,57347.9521742357,66249.7913465106,74563.5829799125,81204.5657952786,85531.8683526778,87994.4774360755
187,Tunisia,Africa,MENA,8552.62490255597,10770.574812936,13829.9314732928,17884.6673927889,22984.5134592235,29024.6781068204,35756.1412073087,42858.8510204815,57000.8305519617,69500.3311753438,78880.9445120413,84758.5797962103,88000.2066587085
188,Turkey,Europe,Europe,14658.2251019017,17528.2086519296,21135.88038564,25495.6005553771,30534.437812866,36100.1608851438,42001.1365178874,48055.6948872981,60058.9575803888,70967.857068297,79438.7158328456,84901.4587279259,87999.4295186997
189,Turkmenistan,Asia-Pacific,Eurasia,11149.2636898914,13348.3185599621,16081.2857587136,19402.3203528215,23336.711147359,27876.3642634624,32983.5363969509,38598.0731268946,50977.0343900054,63747.9963312812,74911.2212998914,83112.7223872816,88490.7583308461
190,Uganda,Africa,Africa,1369.23239965577,2172.81110885464,3858.76542487035,7263.47082661685,13374.4624791041,22498.0129715904,33573.7648205753,44776.383474336,62974.6477820479,74869.543094554,82118.5464812387,86063.0057467613,88000.3783781452
191,Ukraine,Europe,Europe,6796.9027654043,8927.8645935478,12122.2740325979,16668.6567366515,22670.8944984976,29910.0581868508,37870.9414898816,45948.5339036043,60752.2455536786,72530.426973209,80704.7892003249,85501.1334748404,87981.8620443177
192,United Arab Emirates,Asia-Pacific,MENA,48182.9650644731,52036.9493387981,56260.9821107072,60676.5661457986,65070.5943371653,69235.6508739394,73007.4331043609,76285.970382398,81278.283975646,84453.7540244538,86339.8405963797,87415.2580496205,88014.2923733763
193,United Kingdom,Europe,Europe,29766.2740594671,35553.4885055809,43037.3613750871,51674.591776196,60438.1614955848,68271.9279181844,74546.1021793502,79157.5803027754,84451.8901291564,86668.5005850112,87539.0140019291,87872.3205389821,87998.700291188
194,United States,Americas,N America,40405.5788215863,46444.2856162756,53543.933789052,61007.9960349972,67997.199299259,73880.3836522582,78413.8744890061,81679.840527834,85411.5942653484,87000.2536325442,87643.1318602004,87897.9533020904,87998.1298854608
195,Upper Volta - Burkina Faso,Africa,Africa,1241.35653503704,1583.50944231736,2106.07245401695,2911.40421703246,4152.49828628339,6042.25149918024,8846.59127917742,12847.9744510927,25199.2121595493,42659.4142175404,61379.1291998046,77030.068443636,88002.9009519717
196,Uruguay,Americas,S America,15499.5441454979,19016.609362396,23488.0042108568,28847.4885094555,34865.4694450033,41207.2844623323,47546.0250518909,53657.1347142547,64849.1566913681,74333.365817385,81365.7107282372,85686.253335706,88001.7328641586
197,Uzbekistan,Asia-Pacific,Eurasia,4309.73604270048,6379.01962783954,9673.65278746167,14558.649292587,21124.8709172725,29025.185091584,37574.9666110431,46061.3007211174,61150.2790392948,72851.5177647522,80887.1676009511,85579.8280477265,87999.3184948636
198,Venezuela,Americas,S America,12922.365906806,14355.2811111582,16732.0536146618,20523.8138468428,26159.1800695157,33667.8778226942,42385.0649473579,51192.409225899,65943.4054154967,76109.110791885,82579.4126523423,86194.1146227041,87998.997893758
199,Vietnam,Asia-Pacific,SE Asia,4388.82886221448,6722.28545408709,10366.0257700525,15607.4064281247,22410.8040701625,30336.162153602,38707.5104941803,46902.7335632727,61441.0651530928,72863.8169675308,80831.7905241401,85544.4497981807,88001.4533300512
200,Virgin Islands,Americas,N America,23625.2732990461,26805.4651407771,30322.3039939259,34126.7012006996,38164.4423152233,42390.8204609992,46782.1331881152,51335.4409426019,60886.7095802486,70429.5907686405,78524.1121448563,84231.9332936421,87826.391979069
201,West Bank,,,,,,,,,,,,,,,
202,Western Sahara,Africa,Africa,2464.69911314967,3090.26550920873,4034.39145620478,5458.1597089486,7578.36591284231,10651.6392540669,14924.9956385353,20556.3213490524,35625.6154354022,53291.548012558,69239.8362104731,80718.4567210523,87807.6345022314
203,Yemen,Asia-Pacific,MENA,2774.77228106185,3092.26609826502,3654.92260689346,4630.97519933561,6298.48516552027,9075.85533873602,13481.0045097235,19938.4992367718,38491.0263719259,58934.9252141525,74463.0408835768,83502.9722185905,87966.8376307857
204,Serbia (former Yugoslavia),Europe,Europe,9801.30913336463,11558.2080482182,13891.9375031762,16925.695774672,20756.2647201537,25424.6411056411,30895.9169426008,37058.1382454833,50697.2241595226,64318.7582727935,75575.4920127782,83272.5467981403,87900.7632225456
205,Zambia,Africa,Africa,2933.56370461206,3773.71083074829,5165.70906169017,7449.2072766608,11059.7813164623,16391.8581635761,23553.9548724109,32193.212276473,50929.5039898672,67136.3516339494,78323.6246174989,84745.7441775461,87999.5794147805
206,Zimbabwe,Africa,Africa,1362.47494959108,2010.53188066502,3374.32252567106,6213.53302743313,11616.6035149679,20273.555480256,31448.3292598494,43198.37714375,62525.0475650057,74862.1650868485,82175.4159628948,86092.2449025818,88000.5049300491
207,Water,,,,,,,,,,,,,,,
208,Anguilla,Americas,N America,16941.7541485091,21687.6550551102,27576.3300998058,34267.1082954719,41221.7692128114,47919.0241699647,54040.8853557291,59516.7609559498,68932.0073463891,76757.4801137323,82577.9123632168,86125.7860405176,87993.265588468
209,Cayman Islands,Americas,N America,55920.9959197825,59786.6810730728,63325.8062086223,66537.6308916888,69430.4691932121,72019.0981976722,74322.5682989449,76362.4346890476,79742.2240770632,82337.2040625895,84309.9397162325,85798.6665711772,86916.0503997657
210,Cook Islands,Asia-Pacific,SE Asia,12564.3686403148,17935.663904595,24663.9843666513,32229.2575501647,39919.7645847448,47134.9300346298,53572.0171013446,59218.8774953792,68757.8072787607,76607.2065445683,82432.4465789938,85983.020096211,87852.9169326879
211,Curacao,Americas,N America,15475.7656352746,19006.0338184908,23488.9481822355,28855.8051357068,34875.6733400774,41214.5552921422,47547.7801132912,53653.2962385963,64839.6697291483,74326.3901431073,81365.2601829572,85692.4625211753,88013.0299285771
212,Faroe Islands,Europe,Europe,43774.91150215,51961.3164694501,59158.6529087875,65253.7654818063,70270.6754651627,74312.0136256839,77514.7762807481,80021.8314597042,83463.3028916746,85485.1236665835,86655.7002828273,87327.8218860869,87711.9212530919
213,Gibraltar,Europe,Europe,31509.9650393258,33158.5364663622,35642.0689803241,39205.0151756764,43905.188341509,49445.8525878562,55233.3147544195,60706.3187701176,69949.046748651,77238.9590194826,82599.9856288037,85959.0611534551,87874.6496185911
214,Isle of Man,Europe,Europe,43331.0215282374,46916.7171064111,50146.1970816729,53073.3044673987,55778.1492033143,58362.2734931317,60940.5555984086,63624.8224441896,69563.3046332207,75876.0195971721,81244.5963644443,84742.97696611,87600.0
215,Macau Region of China,Asia-Pacific,NE Asia,100845.130950044,100756.032085431,100600.425899987,100332.620365408,99883.1318405132,99159.5589481906,98069.6164898643,96581.7624516359,92981.6489651979,90190.4597077022,88855.5215304738,88363.1773582244,88199.4965911203
216,Marshall Islands,Asia-Pacific,SE Asia,2833.51801363112,3215.17870026174,3857.12510209485,4928.18684076163,6690.41387432791,9522.43558561499,13903.570924614,20296.3270447036,39232.4526306776,60676.1040521921,76185.5779239453,84350.5026412206,87999.9993540508
217,Montenegro,Europe,Europe,11250.7690695645,13401.1617752357,16090.0694970826,19377.7797982011,23294.9705580585,27836.0705883243,32961.4996641509,38604.9110679961,51036.8296103097,63799.6693025697,74869.5142146058,82919.3823238704,88131.7630592707
218,Saint Kitts and Nevis,Americas,N America,16921.5515878839,18841.7992269838,21245.7877980508,24199.6766001455,27749.2437781827,31910.0601559597,36663.0211566567,41954.3855531785,53735.8148348195,65835.04818889,76165.2495139813,83459.6277583884,88000.5443017014
219,Samoa,Asia-Pacific,SE Asia,4262.51308102855,5062.56021101999,6204.15052219974,7827.68664992945,10110.6726795533,13253.8047296323,17446.8255904618,22815.9638779083,36935.451847186,53634.3038726174,69121.9653316061,80640.1534943138,87999.2767202868
220,Sint Maarten,Americas,N America,18987.113172003,22898.4050722551,27690.5088554334,33207.0446619618,39155.9101600475,45199.7269627639,51068.0579548019,56621.3070694249,66722.5703799846,75372.927044769,81857.9633053472,85853.6950749914,87990.5832408646
221,Timor-Leste,Asia-Pacific,SE Asia,1621.44765481392,1912.92940838866,2429.63826112792,3368.96426089799,5097.33544939402,8215.28869584799,13469.1310781994,21336.6032476417,42738.8201118355,63248.8079991293,76884.6760912547,84132.4824685185,87530.1215655402
222,Tokelau,Asia-Pacific,SE Asia,3997.07994427874,5377.414369601211,7523.49460364877,11001.63352217665,16414.1261193627,23948.8093085466,33020.9014823659,42524.9846387189,59350.6860645561,71600.77607675569,79708.8801249404,84638.3601317774,87599.0481498701
223,Tonga,Asia-Pacific,SE Asia,3849.77904057435,4637.96501728516,5968.0331721008,8202.50600547433,11844.8886352593,17399.7098378855,25041.4005680063,34319.0589695076,53872.0666652983,69632.663410684,79791.0483645231,85318.0704817439,88000.5287827441
